session_id,start_ts,end_ts,duration_min,msgs,user_msgs,peer_msgs,top_intent,top_intent_p,top_topics,recent
sess_0416,2021-08-30T10:31:00,2021-08-30T10:31:00,0.0,2,0,2,ask_explanation,0.5,шимен:1;как:1;новом:1,"peer: “Шимен, ну как тебе на новом месте?” | peer: “Вещички разобрал чутка?”"
sess_0417,2021-08-30T15:44:00,2021-08-30T15:47:00,3.0,16,5,11,statement,0.5,закрытие:2;абонементы:1;дохуя:1,peer: “Теперь понятно” | peer: “Дохуя заказеков?”
sess_0418,2021-09-01T13:46:00,2021-09-01T15:16:00,90.0,4,1,3,statement,0.5,что:1;пажилой:1;дикобраз:1,"peer: “Брат, я с тобой” | peer: “Держись”"
sess_0419,2021-09-03T18:53:00,2021-09-03T18:53:00,0.0,3,1,2,short_reply,1.0,сделяд:1;вах:1,peer: “Ты сделяд?” | peer: “Вах”
sess_0420,2021-09-03T23:15:00,2021-09-04T00:28:00,73.0,73,31,42,short_reply,0.493,так:6;пиздец:4;как:4,peer: “Это недавнее окрытие?” | peer: “Cisticus podpuzikus”
sess_0421,2021-09-04T12:11:00,2021-09-04T14:29:00,138.0,15,3,12,short_reply,0.733,ооо:1;дубки:1;дельфин:1,peer: “Ну що ты пажилой дельфин” | peer: “Шо делаешь?”
sess_0422,2021-09-04T19:35:00,2021-09-04T21:48:00,133.0,21,6,15,statement,0.524,так:2;против:2;как:2,peer: “Как ты еще фунциклируешь” | peer: “Монстр”
sess_0423,2021-09-05T14:13:00,2021-09-05T14:27:00,14.0,11,5,6,statement,0.545,вообще:2;хочется:1;погода:1,peer: “Эт да. Мне еще на рынок сегодня хуяре и с кентом встретиться” | peer: “А погода вот сука вообще не располагает”
sess_0424,2021-09-05T20:34:00,2021-09-05T22:01:00,87.0,44,10,34,short_reply,0.591,нахуй:2;так:2;как:2,peer: “🤦‍♂️ трубы бля” | peer: “Спрятаны бля))”
sess_0425,2021-09-06T19:37:00,2021-09-06T20:05:00,28.0,44,21,23,statement,0.705,так:7;как:3;новым:2,user: “Негативно отношусь к пению ртом” | peer: “Ой бля иди нахуй🤣”
sess_0426,2021-09-07T19:28:00,2021-09-07T20:58:00,90.0,42,13,29,short_reply,0.476,прям:3;так:2;как:2,peer: “Бля классно” | peer: “Прям здорово”
sess_0427,2021-09-08T11:19:00,2021-09-08T11:29:00,10.0,9,5,4,short_reply,0.778,<media>:2;шимен:1;доброе:1,user: “Это новая версия” | peer: “Понял бирор”
sess_0428,2021-09-09T09:33:00,2021-09-09T09:33:00,0.0,1,0,1,statement,1.0,пажилой:1;куки:1;монстр:1,peer: “Ну шо ты пажилой куки монстр?”
sess_0429,2021-09-09T12:05:00,2021-09-09T14:37:00,152.0,19,6,13,short_reply,0.789,хуйня:1;работаю:1;разок:1,peer: “Ох шперкнуть бы тебе разок” | peer: “По торишу”
sess_0430,2021-09-09T17:47:00,2021-09-09T18:31:00,44.0,6,2,4,statement,0.5,очко:1;шперкни:1;торишу:1,"peer: “Маму ибал” | user: “Ну да, хотелось бы конечно та дз шки и всякое такое но я предпочитаю торрент”"
sess_0431,2021-09-10T08:55:00,2021-09-10T10:47:00,112.0,9,4,5,statement,0.667,вскрыл:2;ваши:1;подруга:1,peer: “Ох е” | peer: “Пажилая”
sess_0432,2021-09-10T20:59:00,2021-09-10T22:21:00,82.0,11,3,8,statement,0.545,скумбр:1;https:1;ооо:1,peer: “Ооо” | peer: “Солидарен”
sess_0433,2021-09-11T01:06:00,2021-09-11T01:06:00,0.0,1,0,1,statement,1.0,нус:1;короч:1;смотрю:1,peer: “Нус я короч смотрю матрицу”
sess_0434,2021-09-11T14:02:00,2021-09-11T14:02:00,0.0,1,1,0,short_reply,1.0,хуятрицу:1,user: “Хуятрицу”
sess_0435,2021-09-11T16:12:00,2021-09-11T21:07:00,295.0,20,9,11,statement,0.5,хуятрица:2;дома:2;все:2,user: “А секс будит?” | peer: “Ни”
sess_0436,2021-09-12T10:10:00,2021-09-12T10:11:00,1.0,2,0,2,statement,1.0,бачил:1;фыльм:1;еще:1,"peer: “Вчера бачил фыльм ""Еще по одной""- тема, советую” | peer: “Романизация запоев вкупе с Мадсом Миккельсоном- красота”"
sess_0437,2021-09-12T13:10:00,2021-09-12T16:24:00,194.0,86,32,54,short_reply,0.523,все:5;смотрю:2;так:2,peer: “А ну нахуй” | peer: “Надел”
sess_0438,2021-09-12T19:05:00,2021-09-12T21:51:00,166.0,68,28,40,short_reply,0.515,что:8;блять:3;как:3,peer: “🤣🤣🤣” | peer: “)))”
sess_0439,2021-09-13T14:38:00,2021-09-13T14:56:00,18.0,22,7,15,statement,0.773,что:3;прям:2;если:2,"peer: “А из-за того что Сдерживаешь, она откладывается, но не исчезает” | peer: “Потому как если игнорить то может тревожность полнятся”"
sess_0440,2021-09-13T22:07:00,2021-09-13T23:09:00,62.0,25,10,15,short_reply,0.52,ебать:1;составляю:1;хорошо:1,"peer: “1 точно” | peer: “1,5”"
sess_0441,2021-09-14T22:33:00,2021-09-14T23:26:00,53.0,11,6,5,short_reply,0.545,конечно:2;гринч:1;пажилой:1,peer: “Дооо” | peer: “Конечно”
sess_0442,2021-09-15T20:29:00,2021-09-15T20:33:00,4.0,16,4,12,short_reply,0.688,знобит:2;себя:2;так:2,peer: “Надо отлежаться” | peer: “И завтра нахуй”
sess_0443,2021-09-17T09:05:00,2021-09-17T09:26:00,21.0,5,2,3,statement,0.4,мечта:1;днем:1;рождения:1,user: “Оригинально” | peer: “Ну и серотонина тебе в достатке”
sess_0444,2021-09-17T21:23:00,2021-09-17T22:29:00,66.0,32,17,15,short_reply,0.656,где:3;хаим:3;всмысле:2,user: “Дома” | peer: “А ты где?”
sess_0445,2021-09-18T00:49:00,2021-09-18T01:22:00,33.0,85,20,65,short_reply,0.6,что:8;блять:7;все:5,peer: “С др. Сорян что нагрузил” | user: “Я спрятался у ицика в комнате”
sess_0446,2021-09-18T09:28:00,2021-09-18T11:00:00,92.0,15,5,10,short_reply,0.8,яблочкова:1;как:1;думаю:1,peer: “Солнце ебошит” | peer: “Думаю надо прогуляться”
sess_0447,2021-09-18T19:06:00,2021-09-18T21:12:00,126.0,32,13,19,short_reply,0.531,планшет:3;где:2;пиздец:2,peer: “Оооо” | peer: “Заебумба”
sess_0448,2021-09-19T10:44:00,2021-09-19T13:07:00,143.0,38,8,30,short_reply,0.789,ебани:2;блять:2;болит:2,user: “Да пока разбираюсь” | user: “Вроде ничо”
sess_0449,2021-09-19T15:22:00,2021-09-19T15:24:00,2.0,8,3,5,short_reply,0.875,самочувствие:1;нет:1;поправило:1,peer: “Хавал?” | peer: “А вот надел бы футболочкк- полегчало бы”
sess_0450,2021-09-21T11:28:00,2021-09-21T13:26:00,118.0,9,4,5,short_reply,0.667,как:2;дела:1;самочувствие:1,peer: “Шо пиздец?” | peer: “Не бережешь себя”
sess_0451,2021-09-21T19:24:00,2021-09-21T19:38:00,14.0,6,2,4,statement,0.5,ходил:1;шалаш:1;шалашовка:1,"peer: “Постмотрел ""король Стейтен- Айленда""” | peer: “Охуенный”"
sess_0452,2021-09-21T22:43:00,2021-09-21T23:05:00,22.0,12,9,3,statement,0.667,премии:2;смотрю:1;самом:1,user: “А то бы я потерялся” | user: “В этом огромном информационном мире”
sess_0453,2021-09-23T11:40:00,2021-09-23T11:55:00,15.0,18,6,12,short_reply,0.611,как:2;иногда:1;блять:1,peer: “Ну вылечись норма” | peer: “Потом ебош”
sess_0454,2021-09-24T18:44:00,2021-09-24T18:44:00,0.0,1,1,0,statement,1.0,что:1;пожилая:1;старость:1,user: “Ну что ты пожилая старость?”
sess_0455,2021-09-24T21:00:00,2021-09-24T21:34:00,34.0,22,9,13,short_reply,0.5,как:3;норм:2;начали:1,"user: “Начали снова футболками заниматся” | peer: “Ну бывает братишка. Ничего, шото та получится”"
sess_0456,2021-09-25T10:07:00,2021-09-25T10:36:00,29.0,12,6,6,statement,0.5,пажилой:1;входе:1;выключаюсь:1,user: “Жду к 12” | peer: “Давай”
sess_0457,2021-09-25T15:41:00,2021-09-25T16:11:00,30.0,11,5,6,short_reply,0.636,стороны:2;одной:2;хорошо:1,"user: “Ну с одной стороны хуевая работа, с другой стороны ей пользуются” | peer: “Аааа, так эт нормально))”"
sess_0458,2021-09-26T17:40:00,2021-09-26T19:05:00,85.0,25,11,14,short_reply,0.52,будет:3;если:2;починил:2,peer: “Да” | peer: “Но блять жить и трястись над каждой копейкой Тод так себе”
sess_0459,2021-09-27T19:18:00,2021-09-27T20:05:00,47.0,12,4,8,short_reply,0.583,ничо:2;пожилая:1;акофойс:1,peer: “Ай в пизду” | peer: “2 часа дорога от двери до двери”
sess_0460,2021-09-27T22:37:00,2021-09-27T22:52:00,15.0,28,11,17,short_reply,0.607,как:3;что:2;всегда:2,peer: “Вкусно☺️” | peer: “У нас 15 штук”
sess_0461,2021-09-28T10:28:00,2021-09-28T11:39:00,71.0,2,1,1,statement,0.5,красота:1,user: “Ля че вчера сделал” | peer: “Красота”
sess_0462,2021-09-28T17:38:00,2021-09-28T19:40:00,122.0,12,7,5,short_reply,0.5,пажилой:1;момента:1;нет:1,user: “А настроения нет” | peer: “Та бля нахуй”
sess_0463,2021-09-30T14:14:00,2021-09-30T15:47:00,93.0,6,0,6,short_reply,0.833,нравится:1;замути:1;типо:1,peer: “Ну шо ты?” | peer: “Крендель дутый?”
sess_0464,2021-09-30T17:55:00,2021-09-30T19:33:00,98.0,11,3,8,short_reply,0.727,ничо:1;работаю:1;рисую:1,peer: “Ну нихуя ты” | peer: “Десигнер”
sess_0465,2021-09-30T22:11:00,2021-09-30T22:12:00,1.0,3,1,2,short_reply,0.667,жду:1;как:1;американская:1,peer: “Вааааау” | peer: “Красивое”
sess_0466,2021-10-01T13:49:00,2021-10-01T13:59:00,10.0,25,10,15,statement,0.52,как:4;когда:3;инсте:2,user: “Па русски говори да” | peer: “Дреману”
sess_0467,2021-10-02T13:43:00,2021-10-02T13:43:00,0.0,1,0,1,statement,1.0,француз:1,peer: “Ну шо ты француз?”
sess_0468,2021-10-02T18:20:00,2021-10-02T18:43:00,23.0,8,3,5,short_reply,0.875,ничо:1;пью:1;вино:1,user: “Infinity war” | peer: “Voyna bez konechnostei”
sess_0469,2021-10-03T11:29:00,2021-10-03T11:55:00,26.0,40,17,23,statement,0.475,что:5;нашел:2;еще:2,"user: “Мне казалось что я в каком то треш артхаусе” | peer: “Ну не надо, не надо ""вьетнамить""”"
sess_0470,2021-10-03T14:55:00,2021-10-03T15:11:00,16.0,9,2,7,short_reply,0.778,похоже:1;жвачку:1;волосами:1,peer: “Пенициллин” | peer: “🤣”
sess_0471,2021-10-05T23:14:00,2021-10-05T23:16:00,2.0,2,2,0,statement,1.0,удивляюсь:1;когда:1;ватсап:1,user: “Я вот удивляюсь когда уже ватсап востановят чтобы кто нибудь мне написал” | user: “И уже 2 дня так”
sess_0472,2021-10-06T07:50:00,2021-10-06T13:11:00,321.0,35,8,27,statement,0.629,как:2;только:2;деньги:1,peer: “Ля” | peer: “Да ты социализируешься”
sess_0473,2021-10-08T18:22:00,2021-10-08T18:57:00,35.0,7,1,6,short_reply,0.857,ляяяяя:1;круто:1;шавы:1,peer: “А то” | peer: “Прям кайф”
sess_0474,2021-10-09T18:57:00,2021-10-09T19:36:00,39.0,11,2,9,short_reply,0.818,пажилист:1;гуляли:1;позднл:1,peer: “Так по лёгкой” | peer: “Я позднл проснулся”
sess_0475,2021-10-10T13:14:00,2021-10-10T14:12:00,58.0,8,2,6,statement,0.5,куда:2;пойдешь:1;исаку:1,peer: “Все ебать” | peer: “К 8-ми гатовь очъко”
sess_0476,2021-10-10T18:31:00,2021-10-10T18:31:00,0.0,1,0,1,short_reply,1.0,гатовь:1;ачъко:1,peer: “Гатовь ачъко”
sess_0477,2021-10-11T09:48:00,2021-10-11T10:13:00,25.0,12,3,9,statement,0.583,воняло:2;лебедева:1;запах:1,peer: “Понял пошел на балкон постоял покурил и бычкует” | peer: “Потом опять”
sess_0478,2021-10-15T14:21:00,2021-10-15T17:41:00,200.0,14,4,10,short_reply,0.714,мазл:1;красавец:1;маши:1,user: “Др у маши” | peer: “Оооо”
sess_0479,2021-10-15T22:02:00,2021-10-16T00:05:00,123.0,10,7,3,short_reply,0.9,еще:1;метро:1;фонвизинской:1,user: “Ахуенно” | user: “Казахи великий народ”
sess_0480,2021-10-16T04:12:00,2021-10-16T06:56:00,164.0,3,0,3,short_reply,0.667,класс:1;помпезно:1;охуел:1,"peer: “Класс, помпезно” | peer: “Ты охуел не спать”"
sess_0481,2021-10-16T09:28:00,2021-10-16T09:37:00,9.0,5,2,3,short_reply,0.6,переел:1;желудок:1;болит:1,user: “Виски мак и пиво” | peer: “Та пиздец”
sess_0482,2021-10-17T10:27:00,2021-10-17T10:27:00,0.0,3,0,3,ask_explanation,0.667,как:2;люся:1;дела:1,peer: “Как дела?” | peer: “Как самочувствие?”
sess_0483,2021-10-17T15:08:00,2021-10-17T15:08:00,0.0,3,2,1,short_reply,0.667,норм:1;проснулся:1;заебумба:1,user: “Проснулся” | peer: “Заебумба”
sess_0484,2021-10-19T13:23:00,2021-10-19T13:23:00,0.0,1,0,1,statement,1.0,https:1;youtube:1;com:1,peer: “https://youtube.com/shorts/Tl30oBZh7tc?feature=share”
sess_0485,2021-10-20T11:22:00,2021-10-20T11:22:00,0.0,3,0,3,short_reply,1.0,пишешь:1;мге:1;звонишь:1,peer: “Не звонишь” | peer: “Ну шо тв”
sess_0486,2021-10-20T14:50:00,2021-10-20T14:57:00,7.0,7,4,3,short_reply,0.714,работаю:1;утра:1;вечера:1,peer: “Ну шо такое?” | peer: “Проекты не идут? Или в общем?”
sess_0487,2021-10-20T21:19:00,2021-10-20T21:24:00,5.0,7,6,1,statement,0.571,утра:2;низнаю:1;общее:1,user: “Симуляцию тканей” | user: “А потом ебошил до 7 утра”
